160001	10.5818	4.0418	0.324499	3.2266
161001	10.5027	4.0299	0.323299	3.2086
162001	11.252	4.3463	0.345098	3.475
163001	10.9438	4.2475	0.335798	3.4165
164001	10.5021	3.9923	0.323898	3.1763
165001	10.5491	3.9947	0.323199	3.1641
166001	10.6152	4.0666	0.325599	3.2235
167001	10.6966	4.1181	0.329199	3.2863
168001	10.6218	4.0863	0.322799	3.2458
169001	10.5211	3.9918	0.322599	3.14
170001	10.4826	3.94499	0.321799	3.1175
171001	10.5767	3.9679	0.325099	3.1558
172001	10.5137	3.9851	0.323998	3.1509
173001	10.6515	4.0928	0.324998	3.2521
174001	10.6556	4.1242	0.326898	3.2587
175001	11.0949	4.2166	0.339498	3.3559
176001	11.8442	4.5046	0.368699	3.6106
177001	11.1732	4.273	0.340598	3.3968
178001	10.6101	4.0619	0.323499	3.1767
179001	10.5208	4.0467	0.322999	3.1291
180001	10.5884	4.0555	0.332298	3.2091
181001	10.6523	4.0927	0.327598	3.255
182001	10.8385	4.1826	0.334198	3.3258
183001	10.6052	4.1141	0.323799	3.2805
184001	10.5989	4.0545	0.328499	3.2136
185001	10.6976	4.1333	0.327398	3.2781
186001	10.5263	4.0035	0.325599	3.1668
187001	10.6595	4.0775	0.326998	3.2453
188001	10.6111	4.0603	0.323199	3.2357
189001	10.485	3.9946	0.323399	3.1645
190001	10.493	3.9678	0.324999	3.1233
191001	11.9632	4.4884	0.367397	3.6196
192001	10.8497	4.1783	0.333498	3.3524
193001	10.5534	3.9943	0.323699	3.1685
194001	10.6016	4.0029	0.331298	3.1651
195001	10.6977	4.1002	0.330398	3.2556
196001	10.7042	4.0845	0.332698	3.2491
197001	10.6387	4.0482	0.329099	3.1934
198001	10.6912	4.0846	0.328998	3.2249
199001	10.5954	3.9749	0.322099	3.1467
200001	10.5581	3.9662	0.322399	3.1222
201001	10.5823	4.0226	0.327898	3.1647
202001	10.6537	4.0434	0.325199	3.2032
203001	10.7328	4.1389	0.330898	3.2787
204001	10.7716	4.1291	0.333298	3.283
205001	13.9809	5.212	0.4294	4.1798
206001	11.1915	4.2378	0.342298	3.4731
207001	10.7212	4.0946	0.329598	3.2611
208001	10.4904	3.9593	0.328198	3.1111
209001	10.5382	4.0008	0.324099	3.1516
210001	10.7093	4.095	0.330498	3.2689
211001	10.7782	4.0828	0.331699	3.2583
212001	10.8573	4.178	0.334998	3.349
213001	10.5639	4.0416	0.327798	3.2094
214001	10.5979	3.9997	0.323199	3.1721
215001	10.5119	3.9633	0.324499	3.126
216001	10.5464	3.9808	0.327499	3.1478
217001	10.6079	4.0619	0.323399	3.2294
218001	10.5425	4.0489	0.322299	3.2262
219001	10.5692	4.002	0.325299	3.1717
220001	11.8397	4.5375	0.361997	3.6292
221001	10.9437	4.2325	0.333198	3.3771
222001	10.6791	4.1135	0.328098	3.2485
223001	10.5878	3.9934	0.325299	3.1638
224001	10.5096	4.0239	0.324298	3.1298
225001	10.814	4.1211	0.329499	3.2281
226001	10.848	4.1859	0.331398	3.3711
227001	10.7495	4.1214	0.328898	3.3096
228001	10.8277	4.1069	0.329898	3.3132
229001	10.5297	3.9849	0.322799	3.1676
230001	10.6965	4.058	0.325599	3.2109
231001	10.5682	4.0347	0.322599	3.1846
232001	10.6465	4.081	0.326598	3.2414
233001	10.6846	4.0772	0.321998	3.2684
234001	12.3455	4.7596	0.375599	3.8467
235001	11.2922	4.3854	0.353398	3.532
236001	10.6207	4.0539	0.324699	3.2221
237001	10.5538	3.9734	0.322099	3.12
238001	10.6887	4.0608	0.327299	3.2346
239001	10.6627	4.0874	0.324299	3.228
240001	10.6592	4.0783	0.327999	3.2362
241001	10.6294	4.0632	0.326998	3.262
242001	10.6676	4.051	0.324499	3.2016
243001	10.5887	4.0318	0.320999	3.1865
244001	10.5148	3.9652	0.324099	3.1209
245001	10.5237	3.9928	0.324298	3.1036
246001	10.5457	4.0007	0.319699	3.114
247001	10.613	4.0526	0.321299	3.1669
248001	10.7019	4.118	0.325599	3.2514
249001	10.5912	4.0479	0.321299	3.205
250001	10.5965	4.0818	0.323599	3.1902
251001	11.2452	4.2534	0.343698	3.4232
252001	11.2531	4.2993	0.344198	3.4746
253001	10.6096	4.0679	0.328998	3.2506
254001	10.5027	3.9611	0.331298	3.1235
255001	10.5144	3.9386	0.331898	3.1095
256001	10.7046	4.0685	0.333098	3.2503
257001	10.6305	4.0153	0.331998	3.2101
258001	10.6331	4.0717	0.332998	3.2179
259001	10.5791	3.9726	0.329199	3.142
260001	10.5833	3.9951	0.325799	3.1717
261001	10.8207	4.1559	0.325999	3.3244
262001	10.6125	4.0316	0.322699	3.2157
263001	10.6201	4.009	0.322299	3.1548
264001	10.6241	3.9906	0.325698	3.1882
265001	10.5838	3.9727	0.324999	3.1631
266001	10.5156	3.9287	0.324898	3.098
267001	10.7291	4.0899	0.330199	3.2548
268001	10.702	4.0653	0.325298	3.2512
269001	10.5826	4.0156	0.322999	3.1656
270001	10.9771	4.0902	0.345999	3.2328
271001	11.0542	4.2952	0.335698	3.4339
272001	11.0047	4.3102	0.331498	3.382
273001	10.7023	4.1526	0.324698	3.2515
274001	10.9515	4.1794	0.333298	3.3033
275001	11.2515	4.2847	0.348498	3.4019
276001	10.9772	4.2793	0.330598	3.3499
277001	10.8345	4.0591	0.330098	3.2575
278001	10.7701	4.0619	0.329298	3.2208
279001	10.4968	3.9729	0.325299	3.1476
280001	10.5748	4.0448	0.322499	3.2113
281001	11.2199	4.2599	0.334199	3.3946
282001	11.1556	4.2716	0.340298	3.4613
283001	11.1346	4.3444	0.339898	3.4718
284001	11.1614	4.2747	0.340998	3.4063
285001	10.7662	4.127	0.333098	3.2837
286001	10.7489	4.148	0.334698	3.2996
287001	10.726	4.1122	0.330698	3.2792
288001	10.5475	3.9777	0.325899	3.1349
289001	10.5352	3.977	0.326298	3.1203
290001	10.5711	4.0142	0.328298	3.1602
291001	10.6615	4.0423	0.322399	3.2106
292001	10.7162	4.0566	0.321999	3.2452
293001	10.7538	4.0744	0.322799	3.2631
294001	10.6188	4.0693	0.323298	3.2169
295001	11.4962	4.3421	0.352098	3.4702
296001	10.9977	4.2682	0.338198	3.4078
297001	10.7332	4.1036	0.332798	3.2674
298001	11.0761	4.2137	0.344298	3.3873
299001	10.7103	4.0582	0.326099	3.2482
300001	10.5468	3.9641	0.324799	3.1542
301001	10.8595	4.1543	0.333199	3.3721
302001	10.7002	4.1591	0.329598	3.2896
303001	10.6065	4.0455	0.329498	3.205
304001	10.5446	3.973	0.326898	3.1157
305001	10.6814	4.1048	0.329998	3.2586
306001	10.6761	4.1218	0.329498	3.2353
307001	11.1181	4.2896	0.343498	3.4192
308001	10.9217	4.2079	0.342698	3.4092
309001	11.4491	4.3677	0.348898	3.4865
310001	10.7198	4.0678	0.325498	3.2484
311001	11.0939	4.1872	0.340198	3.4314
312001	10.9986	4.1367	0.331598	3.2842
313001	11.0418	4.2851	0.333798	3.3692
314001	10.5772	4.0052	0.324899	3.1779
315001	10.7258	3.9968	0.326899	3.2178
316001	10.6016	4.0131	0.339698	3.209
317001	10.5799	3.9459	0.323899	3.1345
318001	10.6184	3.989	0.327698	3.1441
319001	10.708	4.0523	0.325799	3.2282
320001	10.672	4.0381	0.327698	3.2039
321001	12.8293	4.707	0.391101	3.7168
322001	11.2029	4.2615	0.340598	3.4307
323001	11.0236	4.2911	0.339698	3.4265
324001	11.5461	4.3266	0.353298	3.4555
325001	10.7791	4.1547	0.326298	3.3027
326001	10.6279	4.0379	0.336598	3.2368
327001	10.5125	3.955	0.324498	3.1151
328001	10.5914	3.994	0.323299	3.1708
329001	10.6676	4.091	0.325199	3.2555
330001	10.5163	4.0015	0.320799	3.1681
331001	10.7522	4.0986	0.327798	3.2411
332001	10.7619	4.145	0.324999	3.2749
333001	10.8594	4.191	0.331298	3.3338
334001	11.1409	4.3238	0.343298	3.4418
335001	10.6055	4.058	0.323999	3.2227
336001	10.4984	3.975	0.322899	3.1157
337001	10.517	3.9721	0.325699	3.0888
338001	10.5339	4.0178	0.323999	3.165
339001	10.5371	3.9704	0.322999	3.1115
340001	10.5176	3.9683	0.324999	3.1066
341001	10.62	4.0279	0.320799	3.1788
342001	10.6828	4.059	0.322899	3.2643
343001	10.7285	4.1113	0.324398	3.2811
344001	10.5104	3.9862	0.326898	3.1385
345001	10.5252	3.9671	0.324299	3.1416
346001	10.5464	3.9807	0.325199	3.1318
347001	10.5567	4.0087	0.326798	3.1893
348001	10.4804	3.9469	0.324799	3.1122
349001	10.4439	3.9233	0.324798	3.114
350001	11.0227	4.1318	0.339899	3.315
351001	11.3808	4.4465	0.345298	3.5049
352001	11.1109	4.1794	0.339498	3.417
353001	10.6293	4.0561	0.333198	3.2724
354001	11.023	4.212	0.355798	3.3209
355001	11.1773	4.2883	0.345998	3.3934
356001	10.5896	3.9966	0.330698	3.1711
357001	10.7076	3.9798	0.333298	3.1605
358001	10.6174	4.0193	0.323199	3.1755
359001	10.5046	3.9532	0.321699	3.1154
360001	10.6345	4.0165	0.327698	3.1706
361001	10.9703	4.1321	0.322799	3.2816
362001	10.8613	4.14	0.327898	3.2993
363001	12.9655	4.7563	0.393897	3.8223
364001	10.9463	4.2317	0.335398	3.4103
365001	10.5774	4.0392	0.328298	3.2042
366001	10.4605	3.9473	0.322199	3.1157
367001	10.6245	4.0503	0.324998	3.2158
368001	10.6832	4.0813	0.323499	3.2663
369001	10.7726	4.1529	0.329598	3.2869
370001	10.6379	3.9917	0.326098	3.179
371001	10.691	4.032	0.320499	3.2102
372001	10.7654	4.1296	0.327498	3.2916
373001	11.1204	4.2424	0.339498	3.3941
374001	11.2869	4.3314	0.341498	3.4772
375001	10.6463	4.0189	0.330498	3.2085
376001	12.6321	4.7303	0.388398	3.7288
377001	11.5385	4.421	0.354798	3.5365
378001	10.633	4.0705	0.325798	3.2492
379001	10.5608	4.0008	0.328298	3.1608
380001	10.6752	4.0611	0.324999	3.2279
381001	10.7167	4.0699	0.327398	3.2338
382001	10.6669	4.06	0.324499	3.2542
383001	10.6556	4.0764	0.321799	3.2353
384001	10.7005	4.1013	0.326898	3.2795
385001	10.5323	3.9876	0.324399	3.1457
386001	10.5524	3.9526	0.323699	3.1187
387001	10.553	3.9567	0.322199	3.1241
388001	10.5138	3.9423	0.319699	3.0945
389001	10.521	3.9624	0.323299	3.1028
390001	10.6127	3.9889	0.322999	3.156
391001	10.9283	4.2076	0.338298	3.3917
392001	10.7228	4.1393	0.329298	3.2957
393001	10.6528	4.1088	0.324699	3.2525
394001	10.616	3.9949	0.325299	3.1834
395001	10.6193	4.0124	0.327198	3.1752
396001	10.5655	3.9848	0.326299	3.1561
397001	10.8018	4.1372	0.331898	3.2921
398001	10.7316	4.1477	0.329398	3.2899
399001	10.5968	4.0515	0.328298	3.219
400001	11.3095	4.2851	0.340398	3.4852
401001	11.0776	4.2505	0.331198	3.4228
402001	10.925	4.1985	0.334498	3.2736
403001	10.9132	4.1797	0.330598	3.4226
404001	11.0897	4.2115	0.345598	3.3478
405001	10.9525	4.1905	0.347598	3.2947
406001	10.6607	4.007	0.328198	3.1666
407001	10.6699	4.0486	0.325598	3.1597
408001	10.5186	3.9852	0.319599	3.1495
409001	10.5324	3.9646	0.324899	3.1434
410001	10.6463	4.0541	0.328298	3.2179
411001	10.8304	4.1001	0.323699	3.2588
412001	11.6231	4.4937	0.358798	3.5495
413001	10.9534	4.2459	0.336298	3.4464
414001	10.6048	4.0003	0.326298	3.2013
415001	10.641	3.9895	0.326698	3.1862
416001	10.7015	4.0653	0.327798	3.2473
417001	10.7497	4.097	0.329998	3.2765
418001	10.6562	4.034	0.326198	3.2123
419001	10.7263	4.0686	0.325398	3.2037
420001	10.7846	4.0899	0.327199	3.2337
421001	11.6816	4.1861	0.343998	3.3395
422001	11.4367	4.3644	0.352999	3.4825
423001	11.7662	4.5119	0.355398	3.63309
424001	10.7541	4.1361	0.326598	3.2971
425001	10.578	3.9913	0.325699	3.1523
426001	10.6769	4.0522	0.327898	3.2287
427001	10.6692	4.0707	0.327198	3.2587
428001	10.7225	4.0714	0.328198	3.2721
429001	10.5801	3.9769	0.322899	3.1915
430001	10.5391	3.9489	0.326099	3.1126
431001	10.8318	4.1509	0.340699	3.3125
432001	10.7264	4.0929	0.325599	3.2568
433001	10.8245	4.1328	0.328698	3.3032
434001	10.7234	4.095	0.328499	3.2879
435001	10.6378	4.0593	0.327998	3.229
436001	10.5595	4.0055	0.323799	3.1682
437001	10.5176	3.9649	0.324498	3.1374
438001	10.7605	4.086	0.330199	3.2916
439001	10.5626	3.9575	0.323099	3.157
440001	10.5267	3.9482	0.320399	3.1171
441001	10.695	4.0234	0.323999	3.2093
442001	10.7059	4.014	0.328799	3.2161
443001	10.9608	4.1763	0.334298	3.4059
444001	10.6156	4.0239	0.325298	3.1991
445001	10.5419	3.9698	0.327298	3.1218
446001	10.5818	3.9757	0.325199	3.1555
447001	10.7218	4.0541	0.328298	3.2557
448001	10.5728	3.9899	0.321799	3.1512
449001	10.5484	3.9524	0.323199	3.1323
450001	10.5536	3.9447	0.335398	3.1511
451001	10.7245	4.1081	0.319799	3.2755
452001	10.7145	4.0989	0.324999	3.2706
453001	10.6063	4.0255	0.318299	3.2091
454001	10.6128	4.0375	0.320599	3.1593
455001	10.5455	3.9395	0.318999	3.1032
456001	10.5767	3.9704	0.317599	3.1463
457001	10.5919	3.9403	0.324198	3.1315
458001	10.5486	3.9211	0.323499	3.1156
459001	10.5467	3.908	0.319799	3.0933
460001	10.5401	3.9189	0.321799	3.0848
461001	10.8923	4.1498	0.330699	3.3099
462001	10.6468	4.0628	0.325798	3.2337
463001	10.5876	4.0101	0.322499	3.2093
464001	10.5883	4.049	0.322599	3.1676
465001	10.5517	4.0109	0.320999	3.155
466001	10.542	4.0027	0.331299	3.1237
467001	10.5168	3.9831	0.326299	3.0929
468001	10.5691	3.98	0.323099	3.096
469001	10.531	3.9357	0.326898	3.0936
470001	10.6923	4.0446	0.329598	3.229
471001	10.7673	4.0976	0.329898	3.2605
472001	11.1404	4.2549	0.335498	3.3873
473001	10.832	4.1564	0.330998	3.276
474001	10.5373	3.9631	0.327099	3.1363
475001	10.5733	3.9764	0.328198	3.1477
476001	10.5747	3.9872	0.328398	3.1728
477001	10.5473	3.9649	0.330298	3.1383
478001	10.4915	3.9579	0.331098	3.127
479001	10.4918	3.9452	0.329598	3.1384
480001	10.5696	3.9873	0.323198	3.1557
481001	10.6812	4.0321	0.322699	3.222
482001	10.6322	4.082	0.323099	3.2316
483001	10.6738	4.074	0.322599	3.219
484001	10.8565	4.1679	0.329598	3.3072
485001	11.2775	4.3087	0.342298	3.422
486001	10.6623	3.9942	0.373497	3.217
487001	10.6386	3.9473	0.322699	3.174
488001	10.7158	4.0218	0.325198	3.1898
489001	10.6827	4.0428	0.324098	3.1611
490001	10.6554	3.9715	0.323299	3.1512
491001	10.7511	4.0773	0.322399	3.2433
492001	10.8282	4.1281	0.329898	3.3239
493001	10.6362	4.0705	0.324499	3.2215
494001	10.5777	4.0062	0.325399	3.1426
495001	10.5548	4.0296	0.326398	3.1605
496001	10.6878	4.0831	0.326299	3.2165
497001	10.5577	4.0182	0.335198	3.1633
498001	10.5447	3.9801	0.325499	3.1285
499001	10.5623	4.0026	0.321399	3.1579
500001	10.5936	4.0163	0.324799	3.163
501001	10.6646	4.0608	0.319599	3.2047
502001	10.6788	4.0564	0.320999	3.2333
503001	10.5859	4.0308	0.318099	3.1807
504001	10.5508	3.9904	0.317899	3.1403
505001	10.5535	4.0111	0.319699	3.1729
506001	10.5586	3.9726	0.314299	3.1684
507001	10.5651	3.9538	0.315999	3.1429
508001	10.5104	3.9775	0.319499	3.1206
509001	10.533	3.9889	0.330299	3.1395
510001	10.5444	3.9951	0.316599	3.1628
511001	10.6551	4.0629	0.325298	3.2466
512001	10.686	4.0774	0.326198	3.2614
513001	10.6247	4.0624	0.325899	3.2234
514001	10.571	4.0072	0.320699	3.1564
515001	10.5494	3.9763	0.323399	3.1309
516001	10.5103	3.9646	0.319399	3.1175
517001	10.5498	4.0156	0.320599	3.1632
518001	10.4965	3.9704	0.322299	3.1236
519001	10.5933	4.0578	0.325699	3.1774
520001	10.637	4.062	0.323799	3.1991
521001	10.6089	4.0425	0.324299	3.2191
522001	11.0632	4.2149	0.340398	3.388
523001	10.6018	4.0784	0.322999	3.2479
524001	10.507	4.0027	0.321599	3.1671
525001	10.598	4.01	0.339698	3.1643
526001	10.5482	4.0227	0.326898	3.155
527001	10.5517	3.9858	0.328498	3.1568
528001	10.5471	4.0145	0.324898	3.1479
529001	10.5478	3.9955	0.324698	3.1206
530001	10.5323	4.0311	0.322999	3.1368
531001	10.6174	4.0395	0.324899	3.1985
532001	10.6956	4.0717	0.327099	3.2459
533001	10.6603	4.1175	0.324298	3.2493
534001	10.5716	4.0508	0.320699	3.1615
535001	10.6955	4.0902	0.325899	3.241
536001	10.7087	4.1044	0.325699	3.2631
537001	10.638	4.0635	0.325798	3.1815
538001	10.5576	4.0014	0.325998	3.1418
539001	10.5608	4.0211	0.322999	3.1401
540001	10.6735	4.0822	0.329798	3.2104
541001	10.8827	4.1498	0.329099	3.4781
542001	10.7706	4.1663	0.326998	3.3682
543001	10.6412	4.04019	0.324299	3.1729
544001	10.7047	4.056	0.339598	3.1817
545001	10.6091	4.0329	0.328398	3.1513
546001	10.7817	4.1605	0.329298	3.2511
547001	10.642	4.0003	0.331998	3.1966
548001	10.7402	4.0331	0.326898	3.207
549001	10.6679	4.0634	0.327599	3.1634
550001	10.6416	4.0436	0.325099	3.1668
551001	10.6921	4.0687	0.320799	3.2226
552001	10.6495	4.0635	0.321099	3.1951
553001	10.5928	4.0307	0.313599	3.1799
554001	10.5497	4.0095	0.317199	3.1386
555001	10.6088	4.015	0.324098	3.1655
556001	10.5821	3.9988	0.322598	3.1291
557001	10.5821	3.9773	0.323599	3.1082
558001	10.5924	3.9997	0.322699	3.1192
559001	10.5773	3.9966	0.320899	3.1157
560001	10.601	3.9688	0.334298	3.1258
561001	10.6429	4.0198	0.319099	3.1943
562001	10.7008	4.0841	0.318999	3.2345
563001	10.6393	4.1193	0.317499	3.2156
564001	10.5507	4.0214	0.317599	3.1401
565001	10.4972	3.9824	0.315899	3.1291
566001	10.5481	4.0469	0.315699	3.1601
567001	10.5255	4.0139	0.317499	3.138
568001	10.558	4.013	0.317499	3.1536
569001	10.741	4.099	0.322199	3.2529
570001	10.5435	4.0085	0.324899	3.1641
571001	10.7074	4.093	0.325699	3.2459
572001	11.1942	4.3098	0.343998	3.4363
573001	10.6677	4.0574	0.327298	3.2202
574001	10.7059	4.0482	0.328198	3.1954
575001	10.5387	3.9929	0.323498	3.1408
576001	10.5252	4.0229	0.326199	3.1606
577001	10.5328	3.9938	0.324598	3.1348
578001	10.6302	4.0698	0.327798	3.195
579001	10.5508	3.9967	0.325298	3.1255
580001	10.5379	4.0073	0.328098	3.141
581001	10.6565	4.0438	0.323199	3.2074
582001	10.5982	4.0689	0.322399	3.2152
583001	10.618	4.0474	0.324699	3.1958
584001	10.5471	3.9736	0.321399	3.1373
585001	10.6044	4.0565	0.324599	3.1968
586001	10.7601	4.1419	0.331898	3.3179
587001	10.5627	4.0346	0.322799	3.1727
588001	10.5966	4.0195	0.322798	3.1659
589001	10.5936	4.0094	0.326798	3.1496
590001	10.6183	4.0633	0.322699	3.2025
591001	10.6451	4.0587	0.322399	3.2191
592001	10.643	4.0532	0.323999	3.2165
593001	10.6787	4.061	0.336199	3.222
594001	10.4827	4.001	0.324599	3.1193
595001	10.6613	4.0946	0.328799	3.2151
596001	10.5283	4.0289	0.323798	3.1428
597001	10.557	4.0206	0.325898	3.1619
598001	10.5629	4.0459	0.327999	3.1841
599001	10.5916	4.0026	0.323199	3.1612
600001	10.7915	4.146	0.331198	3.2475
601001	10.6271	4.0499	0.323899	3.2133
602001	10.6453	4.119	0.338499	3.2344
603001	10.551	4.0484	0.322199	3.1777
604001	10.5196	3.9934	0.322999	3.164
605001	10.5467	4.033	0.320099	3.1401
606001	10.5027	3.9865	0.321599	3.1113
607001	10.6759	4.079	0.327499	3.206
608001	10.5469	4.0228	0.321799	3.1571
609001	10.5041	3.9924	0.323799	3.129
610001	10.5668	3.9773	0.325798	3.1302
611001	10.6527	4.0527	0.323199	3.2384
612001	10.6619	4.151	0.323099	3.2455
613001	10.5706	4.0658	0.322899	3.2137
614001	10.4985	3.9968	0.319799	3.1
615001	10.5034	3.9981	0.323698	3.1308
