43100	975.8
43200	950.4
43300	872.8
43400	785.5
43500	799.1
43600	726.7
43700	711.7
43800	892.7
43900	788.9
44000	1003.3
44100	882.8
44200	759.6
44300	639.9
44400	726.8
44500	742.8
44600	724
44700	679.7
44800	726
44900	1128.3
45000	981.4
45100	801.5
45200	1055.6
45300	763.4
45400	687.6
45500	833
45600	737.2
45700	719
45800	870.2
45900	761
46000	749.2
46100	899.4
46200	758.4
46300	784.1
46400	734.8
46500	697.1
46600	705.8
46700	1014.8
46800	942.9
46900	692.1
47000	903.4
47100	907.6
47200	760.6
47300	687.7
47400	759.5
47500	726.2
47600	904.6
47700	804.6
47800	720.5
47900	793.8
48000	621.2
48100	1264.5
48200	1207.3
48300	1110.4
48400	1296.3
48500	820
48600	769.2
48700	777.4
48800	864.5
48900	734.4
49000	813.1
49100	857
49200	841.5
49300	892.8
49400	777
49500	758.4
49600	867.5
49700	853
49800	787.4
49900	869.8
50000	727.6
50100	782.3
50200	1075.3
50300	819.5
50400	769.2
50500	759
50600	862.7
50700	854.4
50800	1096.1
50900	1055.8
51000	842.4
51100	1076.9
51200	769.3
51300	886.3
51400	881.1
51500	1293.6
51600	1213.4
51700	850
51800	1064.4
51900	943.7
52000	800.7
52100	999.9
52200	907.1
52300	824.6
52400	802.4
52500	874.7
52600	896.9
52700	1126.3
52800	829
52900	806.5
53000	811.3
53100	1317.7
53200	929
53300	799.8
53400	851.9
53500	1107.2
53600	907.9
53700	899.5
53800	910.2
53900	920.9
54000	879
54100	870.5
54200	674.5
54300	1057.3
54400	712.2
54500	776.8
54600	817
54700	779.8
54800	831.8
54900	847.6
55000	760.2
55100	938.6
55200	1540.1
55300	1069.2
55400	852.9
55500	817.5
55600	960.7
55700	846
55800	802.3
55900	810.5
56000	1101.5
56100	1168
56200	865.4
56300	917.3
56400	901.8
56500	848
56600	822.8
56700	782.5
56800	788.5
56900	916.2
57000	791.3
57100	742.5
57200	929.6
57300	728.4
57400	793.9
57500	821.6
57600	806.6
57700	886.6
57800	932.9
57900	989.9
58000	893.9
58100	1114.1
58200	770.5
58300	854.9
58400	833.9
58500	834.2
58600	842.1
58700	1016
58800	810.4
58900	794.5
59000	886.7
59100	921.2
59200	849.9
59300	815.9
59400	895.5
59500	952.5
59600	1091.3
59700	988.3
59800	895.6
59900	1036.4
60000	797.9
60100	939.9
60200	803.7
60300	979.3
60400	1047.1
60500	905.4
60600	848.8
60700	953.8
60800	881.3
60900	936.1
61000	903.5
61100	1020.7
61200	1302.2
61300	890.5
61400	868.7
61500	817.7
61600	938.4
61700	849.2
61800	897.4
61900	988
62000	1155.7
62100	1128.8
62200	967.4
62300	938.5
62400	1283.8
62500	1305.5
62600	919.9
62700	867.2
62800	1353.9
62900	870.1
63000	810.4
63100	786.9
63200	898.8
63300	829.4
63400	946.8
63500	1040.7
63600	1203.7
63700	933.2
63800	771.2
63900	860.8
64000	979.8
64100	1002.5
64200	784.1
64300	810.4
64400	873.4
64500	1068.4
64600	830
64700	812.9
64800	782.7
64900	828.7
65000	837.4
65100	845.8
65200	1491.5
65300	1237.6
65400	1053.8
65500	981.3
65600	856.5
65700	849.4
65800	846.8
65900	756.5
66000	859.3
66100	1099.3
66200	833.4
66300	818.5
66400	835.9
66500	1063.8
66600	1110.6
66700	818.3
66800	863.7
66900	1135.7
67000	943.2
67100	832
67200	865.1
67300	1172.4
67400	1377
67500	1395.7
67600	1069.2
67700	993.3
67800	862.6
67900	824.2
68000	929.9
68100	958.1
68200	800.9
68300	764.3
68400	822.2
68500	1043.4
68600	1010.4
68700	836.1
68800	948.9
68900	918
69000	1021.8
69100	936.9
69200	1065.6
69300	1088.8
69400	1212.4
69500	1016.1
69600	988.6
69700	884.4
69800	870.1
69900	1002.3
70000	795.7
70100	1295.4
70200	1027.9
70300	950.6
70400	822.3
70500	969
70600	999.3
70700	935.3
70800	862.3
70900	915.7
71000	1342.3
71100	1105.9
71200	911
71300	1045.4
71400	802.3
71500	921.9
71600	914.8
71700	931.2
71800	1222.5
71900	989.7
72000	914.5
72100	960.1
72200	867
72300	793.7
72400	860.1
72500	1012
72600	1255.5
72700	916.6
72800	999.6
72900	932.4
73000	913.8
73100	1005
73200	866.5
73300	881.5
73400	1157.9
73500	1037.3
73600	924.1
73700	858.5
73800	1081.8
73900	992.4
74000	995.2
74100	947
74200	1195.7
74300	938.5
74400	819.9
74500	856
74600	759
74700	824.3
74800	802.3
74900	901.9
75000	851.5
75100	1318.1
75200	892.7
75300	774
75400	833.9
75500	998.2
75600	784.2
75700	875.1
75800	906.7
75900	808.4
76000	1095.6
76100	958.6
76200	842.9
76300	791.9
76400	1098.7
76500	1168.2
76600	1023.2
76700	903.9
76800	1269.9
76900	881.2
77000	873.8
77100	1027.1
77200	843.2
77300	844.4
77400	824.3
77500	860.9
77600	921.1
77700	1317
77800	968.2
77900	880.1
78000	934.5
78100	993.1
78200	926.9
78300	1045.2
78400	1227.5
78500	1519.6
78600	1414.5
78700	1292.4
78800	1013.5
78900	912.9
79000	1039.1
79100	1043.3
79200	1097.6
79300	1217.1
79400	906.9
79500	933.3
79600	917.9
79700	977.2
79800	1001.5
79900	1090.6
80000	1034.8
80100	1009.1
80200	982.6
80300	980.7
80400	962.9
80500	969.6
80600	855.7
80700	1171.9
80800	1722.6
80900	939.1
81000	910.5
81100	996.7
81200	874.2
81300	910.1
81400	882.5
81500	1073.7
81600	944.3
81700	912.8
81800	906
81900	878.4
82000	893.7
82100	1009.3
82200	880.1
82300	1422.3
82400	934.7
82500	943.4
82600	854.6
82700	939.6
82800	1018.1
82900	815.6
83000	827.8
83100	907.4
83200	1275.2
83300	922.3
83400	942.4
83500	1036.9
83600	859.4
83700	863.5
83800	871.1
83900	871.6
84000	976
84100	1042.1
84200	898.3
84300	803.8
84400	823.3
84500	846.8
84600	918.5
84700	819.7
84800	838.4
84900	1314.4
85000	871
85100	1044.9
85200	873.4
85300	929.1
85400	915.2
85500	880.9
85600	844.3
85700	1174.9
85800	1473.3
85900	939.3
86000	1189
86100	997.7
86200	889.4
86300	835.7
86400	887.9
86500	1350
86600	957.3
86700	894.5
86800	913.6
86900	1033.1
87000	967.2
87100	1086.8
87200	1086.3
87300	1467.9
87400	1347.6
87500	1048
87600	1088.8
87700	964.1
87800	917.3
87900	916.8
88000	1042.9
88100	1145.7
88200	945.4
88300	1013.6
88400	1254.6
88500	888.4
88600	952.9
88700	1053.6
88800	1250.9
88900	1028.2
89000	924.5
89100	1019.4
89200	916.4
89300	969.3
89400	1003.7
89500	965.8
89600	1088.3
89700	962.9
89800	1109.8
89900	1006.8
90000	1068
90100	963.6
90200	980.9
90300	931.2
90400	1201.5
90500	947.5
90600	910.2
90700	870.1
90800	868.3
90900	857
91000	871.2
91100	974.3
91200	815.2
91300	1147
91400	1093.1
91500	929.7
91600	1369.1
91700	1013.9
91800	1018.6
91900	1040.1
92000	1096.4
92100	1400
92200	1004.5
92300	910.6
92400	886.9
92500	969.8
92600	984.4
92700	848.2
92800	924.9
92900	1019.9
93000	928.1
93100	939.4
93200	939.1
93300	1098.7
93400	1304.9
93500	1017.5
93600	866
93700	1243.8
93800	984.9
93900	988.3
94000	1018.2
94100	1022.9
94200	893.1
94300	857.2
94400	914.1
94500	1104.9
94600	931.7
94700	878.1
94800	1044.2
94900	934.8
95000	986.6
95100	964.2
95200	832.9
95300	1062.9
95400	1177.9
95500	1002.7
95600	1137.7
95700	1012.2
95800	974.1
95900	942.1
96000	997.8
96100	1337.3
96200	968.6
96300	916.8
96400	972.7
96500	990.2
96600	966.7
96700	905.2
96800	953.2
96900	1091.8
97000	1115.6
97100	1425
97200	942.3
97300	938.9
97400	1062.7
97500	1013.2
97600	932.4
97700	1515
97800	1054
97900	936.6
98000	856.4
98100	1078.9
98200	915.5
98300	1051.7
98400	1059.7
98500	1307.6
98600	1031.8
98700	854.7
98800	929.1
98900	929.6
99000	986.7
99100	994.6
99200	1016
99300	1297
99400	915.1
99500	1136.2
99600	885.5
99700	912.2
99800	1056.6
99900	866
