1023.5	6631.7	267.1	4857.2
711.7	5645.3	256.6	4248.9
745.5	5706.2	255.7	4098.7
703.4	5858.9	223.2	4173
860.4	5953.4	254.1	4302.8
783.3	5830.3	247.6	4278.3
795.6	6006.5	226.7	4580.5
683.2	5668	258.1	4233.6
793.9	5744.8	233.4	4102
813.1	6486.1	326.3	4720.9
807.3	6057.1	249.4	4311.1
811.6	5925.8	242.2	4302.7
887.1	6592.5	244.7	4645.6
906.2	5687.8	263	4389.3
793	6390.9	241.6	4355.8
831.1	5987.8	267.9	4483.1
838.4	5983.8	264.8	4264.1
772.2	5690.5	225.3	4032.1
759.5	5723.4	225.4	4205.6
913.9	6093.6	279.7	4223.1
750.5	5774	256.1	4324.3
830.6	5731.9	253.7	4151.3
819.6	6182.1	261.5	4438.4
789.3	5803.3	262.4	4377.9
833.2	5734.3	273.7	4317.4
698.1	5659.9	234.3	4115.6
894.3	5856.1	234.6	4272.7
766.5	6226.9	225.8	4588.1
813.7	5661.6	224.9	4290.5
781.4	6212.9	271.1	4312.1
861.5	6248.5	279.4	4720.6
695.6	6075.8	288.3	4214.6
839.9	5985.2	288.9	4295.9
780.6	6128	242.6	4760.2
815.8	5736.8	230	4213.7
737.6	5890.8	263.2	4407.9
1360.4	7414.5	314.5	5278.9
860	6171.3	263.6	4618
850.4	6000.8	297	4343.4
1188	7816.7	363.5	5554.1
1137.2	8856.5	393.7	6494.7
837.1	5768	282.2	4226.6
820.8	6392.2	260.7	4555.2
882.7	6436.3	341.8	4467.9
740.1	6035.2	270.9	4180.3
886.4	6064.3	282	4420.7
775.9	6035.4	269	4307.1
988.8	6722.5	279.1	5084.4
849.3	6116.5	234.9	4275.7
794	5531	250.2	4062.5
860.6	6012.7	253.7	4414.5
869.7	6359.3	294.9	4529.1
732.8	5876.8	278.6	4426.5
970.7	6743.4	296.9	4888.5
840.1	6210.1	242.4	4557.5
728.3	5802.9	271.5	3957.8
932.4	6314	288	4677.6
716.3	5944.1	369.8	4226.1
821.1	5758.2	289.2	4215.3
807.5	6033	251.9	4507
788.6	5757.9	349	4239.5
868.4	6560.2	260.3	5025.8
808.4	5959.2	249.6	4446.6
797.1	6535.4	297.4	4670.6
838.8	5513.9	237	4282.1
806.9	6620.4	294.7	4539.6
825.7	6491.5	280.5	4651
870.4	6636.7	292.2	4551
886.2	6231.1	266.3	4433.7
945.3	6064.8	268.8	4579.7
735.3	5956.4	269.6	4220.4
864.1	6638.9	304.2	4724
879.3	6682	288.9	4807.9
776.4	5869	253.8	4240.1
763.7	6270.1	248.7	4633.7
882.1	6253.4	258.3	4752.4
700.8	5750.8	231.8	4342.4
905.7	6140.5	276.8	4361.4
706.6	5887.5	243.9	4292.6
825.1	6151.4	249.7	4575.7
763.7	6370.5	277.1	4771.5
841.3	5969.9	311.2	4984.9
809.7	6136.6	240.8	4371.4
851.6	5831.3	272.5	4192.4
831.5	6516.7	258.1	4730
945.7	5994.6	240.2	4383.4
844	6404.4	312.9	4489.2
809.6	5809.9	253.7	4220.6
690	5861.1	234.7	4134.8
754.3	6039.5	268.5	4389.4
740.9	5903.2	231.6	4185.7
771.2	5673.7	247.1	4285.8
738.9	5724.5	274	4383.5
904	5882.5	252.9	4279.6
719.2	5788.6	229.9	4206.7
816.5	5964.5	292.5	4269.8
748.5	6364.6	304.7	4690.1
879.3	5903	258.5	4208
876	6107.8	257.6	4537.3
769.3	5753.6	230	4259.6
828.7	5621.5	267.4	4115.7
759.8	5961.9	269.4	4338.6
830.1	5881.8	243.6	4189
800.4	6081.6	228.6	4351.2
860.6	6074.6	276.9	4584.5
733.2	5695.4	248.5	4304
750.6	5700	288.9	4323.7
784.7	6163.6	237.8	4412.1
835.2	6051.7	269.6	4313.6
761.1	6147.4	308.1	4542
949.5	6404.4	307.4	4736.8
739.5	5846.9	272.4	4276.6
849	5942	271.3	4336.5
816.8	6069.9	286.1	4508.5
669.3	5603.6	249	4298.8
821.5	6082.1	255.7	4468.2
717.9	6003.8	229	4354.7
911.4	6105.3	331.8	4581.7
867.6	6514.9	293.2	4825.9
747.9	5693.3	249.3	4205.2
848.3	5849.4	245.8	4290.6
933.4	5751.4	263.6	4329.6
797.6	6321.8	230.8	4664.3
831.7	5897.6	252.5	4378.4
672.4	5661.8	244.7	4129.6
815.2	6160.1	269.9	4395.5
729.2	5878.5	236	4353.7
809.7	6199.5	269.5	4390.9
844.8	5738.2	236.5	4295
767.3	6021	248.3	4311.4
859	6143.3	299.9	4556.6
840.7	6074.2	238.2	4480.2
790	6047.2	245.7	4484.8
825.4	6083.2	252.6	4597.4
792.1	6010.3	265.9	4473.4
819.1	6119.3	250.4	4527.4
872	6016.9	245.8	4517.6
691.7	6038.8	229.6	4460.4
832	5695.4	245.3	4303.4
829.5	5927.7	251.1	4431.7
790.9	5866	263.5	4427.1
955.4	6926.5	280.6	5006.7
905.7	6109	240.9	4593.5
756.9	5897.5	228.1	4341.6
810	6098.1	227.8	4436.8
863	5911	255.6	4392
802.6	6485.4	284.2	4529.2
843.6	5874.2	241.8	4391.6
1001.8	7432.9	350.3	5404.2
908.8	5987.4	262.4	4405.4
713.7	5823.1	264.4	4501.7
812.7	6235.9	311.5	4375.5
780.6	6070.2	262.8	4346.7
843.9	6086.5	249.6	4545.4
672.7	5777.2	247.8	4382.5
904.1	6524.8	257.5	4964.3
707.7	6057	279.2	4216.1
926.4	6324	234.7	4622.5
747.9	6055.3	306.5	4548.4
773.8	5828.2	272.9	4254.1
846.2	5995.4	266.1	4505.3
711.1	5963.3	227.9	4428.6
751	5970.5	247	4414.6
802.7	6269.2	249.7	4796.6
823.8	5671.2	233.4	4246.7
757.1	6407.4	297	4586
961.3	6003.7	259.8	4577.2
843.1	5839.8	270.1	4482.3
852.2	6109.4	230.5	4493.4
735.4	5972.2	285.2	4283.8
851.8	5897.2	271.5	4420.9
799.6	6343.5	255.8	4544.9
920.3	6471.3	251.2	4761.2
762.5	5541.4	268	4230.5
708.2	5963.6	266.9	4297.7
852.7	5886.6	228.3	4655.7
911.4	6859.3	323.3	4746.9
1083	7221.3	338.4	5281.7
732.3	5831.2	234.6	4260.8
869.1	6006.7	263.8	4524.8
798.5	5897.6	246.4	4422.5
771.3	5960.7	244.7	4275.8
788.5	6406.7	258.8	4836.1
804	5838.2	230.4	4309.2
741.9	6151.6	262.8	4492.7
900.8	5915.4	290.2	4565.2
940.2	6911.4	314.9	4972.1
723.5	6053.9	275.6	4397.8
854	6346.1	265	4546.6
719.9	5926.4	244.5	4361.1
770.4	5958.8	268.7	4283.1
743.5	6212.3	249.2	4444.9
866.3	5938	238.1	4372.5
821.8	6516.4	255.9	4743.3
778.8	6168.7	266.2	4651.6
744.3	5857.5	257.7	4317.4
717.2	6021.1	279.8	4394.8
828.3	6290.2	253.6	4549.3
764.8	6111.2	291.1	4468.6
892.1	5888.5	236.2	4302.3
757.6	5957.4	253.8	4448.8
853.3	6154.3	288.7	4576.9
818.5	5918	234.8	4344.6
698.9	6019.3	234.1	4390.7
947.8	6342.2	322.7	4834.9
712.4	5823.3	232.6	4681.1
943.8	5988.3	268.3	4398.4
714	6045.6	235.6	4502.5
876.3	5941.7	322.3	4501.9
721.3	6131	231.7	4402.8
759.8	5803.2	266.6	4341.5
746.7	5772.5	232.7	4402.4
801.9	5920.9	292.2	4495.6
766.2	6200	286.5	4591.5
799	5921.9	295.8	4444.1
823.8	6251.5	272.3	4685.9
836.4	6211.5	266.3	4465.5
790.6	6123.3	294.6	4295.9
801.7	6066.4	255.9	4586.5
795.8	5782	262.7	4269.7
747	6266.9	289.1	4568.1
871.6	6133.2	239.7	4428.2
719.2	6196.5	240	4487.3
764.6	5868.7	231	4482.5
1365.1	8802.7	447.4	6323
829.6	5837.9	236.5	4417.7
730.6	6032.4	254.2	4426.4
983.7	5838.2	273.1	4540.8
805.7	5942.3	272.5	4414.3
811.1	6018.2	249.6	4298
805	6208.4	280.2	4599.5
745.8	5911.3	253.7	4290.4
818.3	6216.2	255.7	4536.1
731	5930.8	234.3	4480.5
769	5870.9	273.7	4288
757.2	6330.9	271.2	4660.9
784.9	5946.7	250.9	4349.7
736.2	6188.7	272.4	4516
789.7	5992	291	4557.8
752.3	6176.6	253.7	4378.9
776.5	6069.6	265.5	4305.6
704.8	5957.5	272.9	4330.3
773	5816.1	248.9	4486.3
752.7	6034.5	279.9	4672.4
848.3	6322.3	267.1	4819.9
845	6372.9	295.3	4620.2
799.7	6219.1	244.6	4509
807.5	6068.3	274.6	4470.5
761.5	5790.2	311.6	4388.3
798.5	5965.9	265.3	4439.6
723.4	5719.7	273.2	4441.8
788.6	6135.4	253.2	4531
708.5	5936.7	277	4398.9
819.3	6037.4	300.4	4539.7
677.2	6046.8	258.7	4352
876.7	6259.2	240.5	4711.1
810.1	6040.5	252.7	4387.7
880	6261.4	281.2	4654.9
758.2	6046.4	273.2	4474.3
752.5	5859.1	276.3	4454.1
986.7	7207.3	297.7	5149.2
897.7	6523.4	285.3	4870.4
927.4	6605.4	305.9	4827.6
790.4	6258.4	268.2	4703.3
820.7	6314.2	259.6	4665.2
803.8	6388.8	296.1	4552.7
838.3	6334.1	317.1	4799.3
783.6	6418.9	238.8	4804.9
878.2	6108.5	261.3	4507.6
781.4	6374.5	261.5	4830.9
984	6599.2	328.5	4974.2
830.3	6714.8	265.9	4890.3
990	6856.4	272.5	5232.4
740.5	6541.5	299.3	4845.6
813.1	5803.5	232.9	4466.5
918.1	6573.6	272.7	4802.1
714.6	6473.4	244.8	4678.1
818.9	6327.3	285.2	4576.2
773.3	6155.3	246.4	4576.5
937.5	6003.8	267.7	4446.9
753.1	6211.9	254.7	4435.1
794.5	6229	265	4687.5
772.3	6128.2	270.6	4677.2
847.6	6038.7	249.4	4536.6
769.3	6742.2	267.5	4874.6
742.6	5932.3	237.1	4287
846.1	6113.8	276.5	4620.8
845.7	6229.4	238.1	4497.7
725.1	6175.6	275	4668.1
843.9	6250.2	259.6	4562.9
767.6	6173.2	269.4	4576.4
689.4	6173.3	293.1	4585
800.5	5966.1	232.7	4627.1
748.1	6454.2	235.6	4688.4
805.5	6168.6	240.6	4825.5
752.2	6160.1	303.5	4497.3
850.2	6105.3	301.9	4551.8
759	6320.6	240.5	4533.9
789.4	6038.4	253.8	4556
805.6	6453.6	350.6	4656.5
818	6040.1	271.3	4408.6
746.3	6238.4	280.8	4445.9
764.6	6165.2	269.5	4532.4
834.8	6241.3	279	4589.6
940.6	6041.6	253.7	4644.8
727.9	6186.6	266.9	4593.8
831	5879.2	246	4541.2
769	6496.2	301.8	4803.6
878.7	6224.2	262.2	4729.1
739.8	6345.8	326.8	4797.3
820.1	5956	236.1	4565.7
733.9	6218.1	235.2	4560.8
849.7	5873	292.6	4695.8
722.9	6221.3	252.3	4849.7
761.7	6361.2	272.2	4836.5
789.8	6077.6	280.3	4552.3
874.1	5997.7	306.7	4495.3
746.2	5981.4	269.8	4408.1
834.9	6232.3	239.8	4733.8
931.3	6295.5	309.8	4637.3
817.9	6316.4	276.4	4742.3
788.3	5949.6	352.9	4402.1
772.1	5915.7	252	4345.4
935.2	6022.1	235.3	4475.6
752	6216.5	289.5	4353.5
880.6	6319.2	299	4776.8
711.9	6076.1	233.5	4322.1
860	6023.4	232.6	4395.9
823	6468.7	271.3	4688.5
806.1	6138	299.6	4505
771.5	6087.7	244.1	4571
824.6	6145	250.5	4499.7
698.5	5966.3	252.4	4486.2
973.6	7028.2	336.3	5220.3
836.5	6045.4	298.1	4453.2
790.4	6510.1	283.5	4924.3
887.4	6209	256.7	4576.8
745.1	6158.1	249.2	4616.3
782.5	6150.6	246.7	4629.6
800.1	6442.7	235	4557.4
783.6	6124.2	233.8	4413.4
717.8	6211.7	230.5	4540.6
751.2	6052.8	249.2	4511.6
753.2	6164.2	347.9	4497.3
986.2	6750.5	251.9	4902.7
698.9	6463.3	388.8	4858.5
829.9	6149.9	255.9	4617
820	6277.6	253.5	4623.6
821	6162.8	287	4653.2
788.9	5969.8	228.8	4529.6
809.8	6329	381.6	4833.2
785.2	6112.9	250.1	4477.7
732	6184.6	255	4602.8
815.7	6104.6	253.6	4725.9
744.4	6045	258.2	4405.6
884.3	6371	326.5	4786.7
752.1	5902.9	268.6	4426.9
912.2	6187.4	287.4	4552
689	6008.1	257.3	4495.9
846.1	5897.2	235.8	4355.6
701.1	5998.2	258	4365
794.6	5989.7	271.6	4443.1
827.8	6232.3	272.5	4571.1
955.2	6165.6	252	4559.8
787.2	6007.5	270.7	4673.3
691.9	6115.7	265.1	4417.9
805.8	6321.4	237.6	4694.9
781.2	6623.7	275.6	4749.3
791.7	6624.1	339.7	4843
744.7	5891.3	241.4	4460.8
790.9	6138.4	271.1	4610.6
714.8	6209.2	231	4714.8
782.6	6021.2	246.9	4577.6
766.9	6439.9	272.4	4715.8
830.9	6268.2	319.2	4858.3
763	5925	284.2	4420.7
845.3	6223.3	254.5	4539.7
683.2	6112.2	252.5	4555
832.3	6128.8	275.4	4649
788.7	6075.8	250.1	4546.2
825.9	6343.3	263	4667.4
878.2	5934.3	233.3	4381.9
811	6191.2	276.4	4555.9
877.2	6204.7	275.6	4705.4
762.4	6033.5	240.4	4518.9
857	6303	280.6	4589.9
775.5	5968.8	261.6	4549.1
903.7	6417.8	246.3	4876.1
752.2	6080.8	277.3	4500.7
812.6	6100.3	277.9	4719.9
742.6	6081.6	307.5	4628.1
816.1	5971.1	233.4	4579.9
849.7	6507.6	241.3	4685.4
877.8	6692.2	366.7	4786.9
940	5907.2	242.7	4523
788.6	6387.1	244.6	4837.1
823.2	6215.6	276.4	4669.3
740.2	6183.4	275.1	4574.8
846.6	6367	275	4609.3
812	6316	255.7	4653.8
856.3	6077.5	240.2	4586.8
806.8	6480.9	288.5	4868.9
782.5	6113.6	234.6	4495.7
784.2	6103.7	235.1	4830.3
885.1	6404.7	256	4700.9
717.1	6448.5	272.7	4726.2
916.4	6752.2	294.9	5037.8
1081.2	7163	363	5288
814.4	6590.8	269.4	4985.5
902.9	6376.1	246.2	4816.3
852.4	6583.1	267.7	4963.4
816.4	5850	276.4	4455.5
756.4	6098	347.3	4655.4
874.1	6261.6	294.1	5067.6
715.1	6036.1	238.2	4491.6
727	6111.3	233.2	4579.2
904.5	6398.5	235.7	4691.6
796.5	6365.5	242.1	4705.2
845.7	6619.5	273.4	5040.2
783.8	6274.5	242.2	4600.5
823.9	6086.1	258.1	4684.9
696.9	6258.8	258.6	4565.6
876.1	6402.4	255.2	4523.5
972	6688	300.7	5093.8
775.2	5993.8	272.2	4517
829.8	6251.1	256.4	4841.9
698.6	6186	249.8	4581.3
824.1	6318.3	280.2	4720
782.4	6076.4	256.7	4632.5
799	6387.1	274	4785.4
804.1	6181.9	250.6	4645.1
821.2	6520.7	251.2	4790.5
751.6	6265.2	285.2	4836.9
988.3	6566.8	254.5	4917.2
776.4	5990.8	243.9	4456.8
880.4	6542	299.5	4972.3
784.4	6489.1	260.1	4686.1
848.1	6222.9	279.5	4692.9
818.9	6071.8	250.1	4616.1
808.2	6069.7	251.6	4563.7
770.9	6172.4	230.4	4485.7
838.5	6471.9	246.2	4769.7
775.7	6109.4	271.5	4778.7
751.6	6200.7	289.4	4576.6
834.1	6387.3	236.8	4729.5
834.6	6402.8	279.7	4715.2
807.1	6331.3	341.4	4801.2
966.9	6360.7	251.2	4753.7
915.1	6349.3	258.1	4822.9
716.9	6159.3	257.7	4571.3
798	6117.6	272.7	4551.5
730	6242.1	302.6	4624.5
945.9	6375.9	271.3	4564.5
938.3	6236.2	234.2	4917.5
711.4	6170.3	291.9	4683.2
860.8	6492.7	247.7	4805.4
732	6208.6	275.1	4703.7
822.3	6060.1	272.4	4633.4
787.6	6166.9	251.5	4735.4
909.2	6201.5	259.3	4632.2
741	6190.5	246.3	4649.4
860.6	6896	277.7	5116.5
752.2	6124.5	279.4	4519.2
850.9	6588.8	295.7	4933.3
732.3	6109.9	251.3	4539.9
845	6574.4	277.2	4737.5
1003.8	6496.2	245.6	4950.4
710	5856.5	246.4	4391
826.4	6158.3	274.2	4573.4
769.5	6269.1	309.5	4773.3
889.7	6211.1	252	4784
744.5	6276.2	240.2	4678.7
815.4	6101.5	236.8	4694.6
791.7	6242.8	253.7	4657.8
905.2	6213	273.2	4626.9
840.6	6213.6	238.4	4544.4
821.3	6224.6	253	4718.6
869.7	6366.5	250.1	4790.1
812.2	6007	250.8	4511.1
897.5	7372.8	343.8	5306
894.4	6921.4	334.3	5156.1
905.7	6496.7	274	4830.1
769.2	6300.7	302.7	4590.6
908.1	7481.2	331.2	5628.9
753	6387.4	261	4819.8
832.5	6425.6	279.7	4917.9
719.3	5994.5	245.4	4616.7
945.3	6220.8	258.4	4628.3
759.5	6369.8	240.8	4773
869.7	6127.2	265.3	4623.9
809	6519.9	271.6	4818.5
871.2	6198.9	245.9	4570
737.9	6424.1	238	4643.3
794.9	6140.9	253.1	4581.8
752.1	6291.9	272.3	4771.9
834.1	6398.4	253.3	5031.4
812.2	6399.6	269.2	4841.3
661.2	5971.9	269.4	4479.1
863.7	6106.5	276.1	4717.8
730.5	6312.7	231.5	4625.7
844.4	6083.2	249.3	4653.2
765.6	6017.7	288.4	4636.9
933.4	6690	253.5	4908.3
724.9	6057.4	231.9	4596.4
794.8	5981.1	243.1	4438.3
840.8	6583.2	278.4	4969
878.2	6265.2	231.3	4559.7
862.7	6945.1	270.7	5110.7
810.4	6064	238.4	4810.5
760.1	6191.6	264.3	4679.2
871.7	6134.1	250.5	4759.9
830.6	6196.4	228.3	4515.5
713	6555.4	267.1	4754.8
898.9	6131.7	310.5	4653
721.7	6141	265.5	4645.1
830.5	6328.3	272.4	4622.6
823.7	6354	257.7	4596.8
904.4	6479.7	315.1	4867.8
755.5	6147.5	261	4699
885.4	6688.7	291.5	5119.7
704.1	6093.8	304.1	4658.3
842	6706.5	270.5	4738
718.1	6058.5	277.3	4487.1
826.2	6070	244.2	4736.8
694.5	6234.5	260.9	4555.4
980.4	6499.6	294.3	4806.3
718.7	6166	271.5	4459.7
1008.5	6411.2	315.2	4800.5
734.2	6281.4	236.1	4661.4
843.8	5990.1	236.3	4762
796.2	6159.2	255.3	4516.7
851.3	6071.8	295.7	4663.6
824.2	6281.8	286.7	4751.6
861.1	6313	275.3	4706.5
715	6471.5	237.8	4742.3
969.3	6654.9	302.7	4856.5
733	6350.4	255.5	4635.7
882.2	6264.1	295.5	4827.6
807.4	6448.2	285.4	4806.2
851	6155.3	300.8	4670.4
826.4	6319	277.1	4548.1
773.4	6189.8	240.4	4618.8
940.1	6195.2	277.2	4847
783.2	6557.8	268.1	4928.2
796.7	5970.5	258.4	4487.4
806.5	6544.8	265.6	4911.2
817.7	6318.4	304.2	4713.9
736.6	6155.8	298.9	4694.6
750.8	6069.6	311.1	4559.3
708.8	6117.2	277.1	4724.8
881.6	6297.3	283	4722.7
902	6887.5	313.5	5153.7
873.5	6160.4	286.6	4742.5
928.9	6550.2	248.6	4780.8
856.7	6155.3	248.7	4609.8
995.9	6933.8	260.1	5111
825	6474.8	263.8	4865.6
848.2	6347.4	310.4	4700.2
756.8	6377.7	278	4823
786.7	6109.7	236.8	4753.9
814.3	6953	280.2	4940.5
854.8	6557.2	303.9	4812.5
804.9	6566.2	272.5	4614.3
890.6	6475.7	267	4995.1
848.7	6472.6	270.7	4831.6
879.8	6546.6	296.2	5027
817.7	6270.8	312	4761.7
880.5	6300.1	261.8	4857.6
712.4	5966.1	252	4516.8
742.7	6000.2	231.1	4524.9
825	6305	230.9	4578
736.4	6066.2	271.8	4823.2
799.2	6245	239.3	4624.1
718.2	6425.4	271.2	4793.7
795.3	5970.7	240.7	4358.2
789.7	6320.5	305.3	4704.5
874.1	6546.7	260.4	5055
821.8	6337.8	239.9	4558.6
853.4	6145.4	281.7	4720.1
696.6	6222.8	269.2	4628.2
888.8	6765.9	350.9	5033
728.2	6078.7	258.7	4539
890.6	6068.4	269.9	4751.8
782.6	6365.1	256.4	4740.5
818.6	6243.2	233.3	4710
904.2	6012.1	298.7	4540.8
955.7	7696.3	334.2	5549.6
805.3	6132	289.5	4739.3
747.9	6294.7	273.2	4674.2
782.1	6128.3	300.2	4640.6
778.9	6105	316.7	4695.4
828.3	6041.5	233.8	4482.3
720.3	6168.4	241.6	4643.3
791	6073	240.4	4566.3
1390.8	10074.5	388	7437.8
854.2	6383.2	270.2	4766.5
823.5	6598.1	261.9	4843.6
928.9	6685.7	280.3	5016.5
797.6	6432.8	245.2	4678.9
903.7	6600.4	328.4	4851.2
870.4	6248.9	298.9	4649.3
956.4	6950.7	339.9	4902.5
1072.6	6622.5	256.5	5118.1
824.7	6832.1	303	4909.6
820.5	6065.7	267.6	4647.2
808.7	6464.5	303.5	4954.3
919.9	6534	341.9	4791.7
827	6363.4	256.2	4688.9
847.1	6142.6	247.4	4515.6
903.2	7361.8	317.1	5340.4
825.3	6308.2	246.2	4685.6
742.1	6257.4	239	4698.7
828.4	6352.2	259.6	4555.4
822.5	6572.2	246.1	4677.3
908.3	6630	311.3	5029.5
846.5	6355	257	4867.9
842.1	6712.8	309.8	5035.2
825.3	6155.1	271.8	4610.9
787.2	6195.8	280.3	4719.8
819.5	6623.4	302.2	4867.6
741.9	6029.1	275.6	4536
949	6354.7	277.7	5081.8
1061.5	7319.5	313.8	5411.9
949.5	6342.4	267	4684.3
728.7	6208.7	287.8	4609.2
971.5	6687.2	267.3	4874.4
819.2	6434.7	252.3	4635.4
908.2	6862.8	338	5167.5
808.4	6244.2	248.3	4574.4
817	6081.8	283.9	4529.4
801.7	6168.4	296.8	4586.5
786.2	6604.8	260.8	4809.1
764.1	6203.6	241.3	4579.6
750.4	6626.9	257	4755.8
858.1	6395	272.9	4949.9
746.7	6295	271.2	4757.5
821.1	6418.1	274.8	4751.1
893.1	6308.2	257.7	4572.7
926.7	6694.4	264.1	4891.4
838.2	6426.3	336.6	5082.6
715.8	6032.3	284.5	4515.8
856.5	6134.3	272.2	4657.5
763.1	6148.1	274.1	4567.1
904.6	6247.4	255.1	4733.1
879.9	6308.5	293.9	4621.4
737.8	6228.2	262.5	4623.8
908	6108.4	281.3	4821.1
763.1	6558.8	260	4689.4
877.2	6207.7	253.8	4754.4
781	6446	273	4871
818	6214.2	240.1	4658.7
777	6305.6	254.9	4603.6
971.5	6564.7	257	4985
805.8	6360.9	262.5	4854.5
862.7	6019.1	241.2	4686.3
848.3	6452.3	246.8	5034.2
867.3	6457.2	292.3	4819.9
791.7	6908.2	255.5	4915.4
885.4	6119.8	257	4634.8
881.5	6529	261.6	4881
778.4	6379.5	243.6	4882.8
953.6	6457	286.8	5203.1
750.7	6449.8	295	4747.7
970	6798.3	264.7	5226.6
800.5	6403.9	265.9	4735
823.5	6529.7	314.4	4895.3
1093.1	8060.1	374.6	5966.8
865.1	6667.2	315.7	5020.8
810	6290.9	280.7	4788.8
921	6586.4	245.9	4831.2
786.9	6398.2	269.4	4758.4
851.1	6207.4	254.4	4688.2
775.8	6132.6	237.8	4737.9
994.9	7485.9	287	5420.4
920	6150.7	273.3	4769.9
